timestamp,stop_id,demand,is_saturday,is_holiday,is_festival,temperature_c,precipitation_mm,is_heavy_monsoon
2026-06-07 17:55:02.795143,KTM_STOP_01,95,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_02,130,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_03,97,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_04,72,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_05,127,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_06,114,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_07,113,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_08,113,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_09,94,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_10,145,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_11,119,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_12,99,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_13,90,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_14,116,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_15,95,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_16,72,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_17,125,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_18,129,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_19,140,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_20,90,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_21,90,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_22,78,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_23,77,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_24,71,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_25,76,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_26,69,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_27,87,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_28,116,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_29,78,0,0,0,18.5,0.0,0
2026-06-07 17:55:02.795143,KTM_STOP_30,96,0,0,0,18.5,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_01,120,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_02,103,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_03,100,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_04,68,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_05,133,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_06,94,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_07,95,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_08,120,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_09,82,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_10,131,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_11,97,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_12,136,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_13,83,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_14,135,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_15,112,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_16,56,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_17,99,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_18,115,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_19,117,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_20,124,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_21,132,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_22,79,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_23,95,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_24,86,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_25,91,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_26,76,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_27,92,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_28,124,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_29,79,0,0,0,19.0,0.0,0
2026-06-07 18:55:02.795143,KTM_STOP_30,156,0,0,0,19.0,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_01,109,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_02,134,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_03,89,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_04,93,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_05,83,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_06,100,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_07,100,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_08,101,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_09,94,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_10,133,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_11,102,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_12,124,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_13,63,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_14,99,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_15,109,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_16,87,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_17,110,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_18,132,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_19,118,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_20,131,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_21,100,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_22,66,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_23,80,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_24,98,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_25,97,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_26,102,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_27,58,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_28,94,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_29,89,0,0,0,14.4,0.0,0
2026-06-07 19:55:02.795143,KTM_STOP_30,100,0,0,0,14.4,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_01,50,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_02,60,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_03,45,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_04,36,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_05,40,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_06,49,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_07,46,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_08,34,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_09,38,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_10,31,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_11,43,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_12,53,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_13,38,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_14,45,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_15,29,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_16,19,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_17,30,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_18,39,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_19,50,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_20,32,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_21,34,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_22,20,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_23,26,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_24,37,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_25,47,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_26,35,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_27,23,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_28,46,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_29,36,0,0,0,16.6,0.0,0
2026-06-07 20:55:02.795143,KTM_STOP_30,40,0,0,0,16.6,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_01,35,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_02,32,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_03,32,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_04,37,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_05,33,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_06,50,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_07,33,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_08,47,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_09,40,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_10,30,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_11,32,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_12,47,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_13,24,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_14,46,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_15,45,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_16,29,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_17,35,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_18,38,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_19,41,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_20,38,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_21,33,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_22,32,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_23,39,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_24,30,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_25,29,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_26,31,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_27,37,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_28,43,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_29,22,0,0,0,11.4,0.0,0
2026-06-07 21:55:02.795143,KTM_STOP_30,47,0,0,0,11.4,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_01,10,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_02,11,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_03,8,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_04,5,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_05,11,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_06,9,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_07,13,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_08,3,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_09,7,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_10,8,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_11,8,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_12,5,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_13,5,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_14,8,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_15,3,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_16,2,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_17,8,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_18,4,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_19,5,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_20,8,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_21,8,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_22,6,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_23,2,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_24,5,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_25,8,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_26,3,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_27,5,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_28,7,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_29,5,0,0,0,8.8,0.0,0
2026-06-07 22:55:02.795143,KTM_STOP_30,10,0,0,0,8.8,0.0,0
2026-06-07 23:55:02.795143,KTM_STOP_01,13,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_02,12,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_03,6,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_04,7,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_05,14,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_06,6,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_07,5,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_08,13,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_09,4,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_10,10,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_11,6,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_12,11,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_13,6,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_14,16,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_15,4,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_16,3,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_17,13,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_18,7,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_19,7,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_20,10,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_21,6,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_22,8,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_23,9,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_24,4,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_25,5,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_26,4,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_27,2,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_28,8,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_29,6,0,0,0,9.2,0.9,0
2026-06-07 23:55:02.795143,KTM_STOP_30,3,0,0,0,9.2,0.9,0
2026-06-08 00:55:02.795143,KTM_STOP_01,6,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_02,8,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_03,9,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_04,5,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_05,11,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_06,8,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_07,14,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_08,10,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_09,6,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_10,6,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_11,7,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_12,9,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_13,3,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_14,6,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_15,7,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_16,6,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_17,13,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_18,10,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_19,11,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_20,7,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_21,8,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_22,9,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_23,2,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_24,5,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_25,6,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_26,4,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_27,5,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_28,9,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_29,8,0,0,0,9.9,0.6,0
2026-06-08 00:55:02.795143,KTM_STOP_30,8,0,0,0,9.9,0.6,0
2026-06-08 01:55:02.795143,KTM_STOP_01,10,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_02,6,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_03,6,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_04,10,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_05,8,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_06,12,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_07,6,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_08,6,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_09,8,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_10,10,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_11,11,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_12,2,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_13,8,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_14,5,0,0,0,9.4,0.0,0
2026-06-08 01:55:02.795143,KTM_STOP_15,5,0,0,0,9.4,0.0,0
